name,time,tweets
Hillary Clinton,2016-07-11 12:09:07,What does it say about a presidential candidate when he consistently showers praise on brutal dictators? https://t.co/YFVXJlpnIt
Hillary Clinton,2016-07-11 02:48:43,"Hillary is not somebody who fears the future. She believes that it is ours to shape." —@POTUS https://t.co/cSAdZFNa4G
Hillary Clinton,2016-07-11 00:34:39,For Donald Trump it's not about what he can build —it's about how much he can take. https://t.co/WYJGCCVBzu
Hillary Clinton,2016-07-10 23:38:31,Our economy added 287000 jobs last month—just another reminder of how far we've come under @POTUS: https://t.co/MGqgy6oloe
Hillary Clinton,2016-07-10 22:43:58,"You can count on her and how she won’t waver and she won’t back down and she will not quit." —@POTUS https://t.co/BYCgixAh8K
Hillary Clinton,2016-07-10 21:34:02,When Donald Trump's casinos failed hundreds of people lost their jobs but he walked away with millions. https://t.co/WYJGCCVBzu
Hillary Clinton,2016-07-10 19:04:07,“Necesitamos escribir un nuevo capítulo en el sueño americano–y no puede ser el Capítulo 11 (de bancarrota)”. https://t.co/W8mJk7eUbA
Hillary Clinton,2016-07-10 15:10:00,As the President has reminded us the arc of the moral universe is long but it bends toward justice. https://t.co/CCheOeF9zB
Hillary Clinton,2016-07-10 01:32:01,"I saw how she treated everybody with respect. That's how you judge somebody." —@POTUS on Hillary https://t.co/DnisCFMlLZ
Hillary Clinton,2016-07-09 23:13:54,RT @Medium: “We owe our children better than this. We owe ourselves better than this.” by Hillary Clinton https://t.co/sB2bIaMsT0
Hillary Clinton,2016-07-09 20:59:03,Community health centers provide care for 25 million Americans. Here's Hillary's plan to double their funding: https://t.co/4vbbTF4gXS
Hillary Clinton,2016-07-09 18:55:50,Congrats @serenawilliams on your record-tying 22nd Grand Slam title! #Wimbledon https://t.co/MAqtFwyM0R
Hillary Clinton,2016-07-09 18:11:31,RT @BernieSanders: Today's proposal by @HillaryClinton is an important step toward expanding health insurance and health care access to mil…
Hillary Clinton,2016-07-09 15:46:26,"@LorellaPraeli's story like so many other American stories reminds us of who we are as a people." —Hillary https://t.co/fVvp7c8m2A
Hillary Clinton,2016-07-09 01:00:59,White Americans need to do a better job of listening when African Americans talk about the barriers they face. https://t.co/rmzeEG5HoC
Hillary Clinton,2016-07-08 22:34:16,“Let us not grow weary in doing good for in due season we shall reap if we do not lose heart.” —Galatians 6:9
Hillary Clinton,2016-07-08 22:31:26,"When the 24-hour news cycle moves on I won’t.” —Hillary on preventing gun violence and addressing racial injustice
Hillary Clinton,2016-07-08 22:28:53,"Elie Wiesel once clarified for us that 'the opposite of love is not hate—it’s indifference.' ... None of us can afford to be indifferent."
Hillary Clinton,2016-07-08 22:27:28,"Let’s ask ourselves what can I do to stop violence and promote justice? How can I show that your life matters to me?" —Hillary
Hillary Clinton,2016-07-08 22:24:23,White Americans need to do a better job of listening when African Americans talk about the seen and unseen barriers you face every day.
Hillary Clinton,2016-07-08 22:23:32,We cannot must not vilify police officers. Remember what those officers were doing when they died. They were protecting a peaceful march.
Hillary Clinton,2016-07-08 22:22:18,"In my first budget I'll commit $1 billion to find and fund the best training programs [and] support new research." —Hillary
Hillary Clinton,2016-07-08 22:21:55,"We’ll make it clear when deadly force is warranted and when it is not and emphasize proven methods for de-escalating situations." —Hillary
Hillary Clinton,2016-07-08 22:21:31,"I will bring law enforcement and communities together to develop national guidelines on the use of force by police officers." —Hillary
Hillary Clinton,2016-07-08 22:19:49,“Gun violence is ripping apart people’s lives. They are trying to tell us. We need to listen.” —Hillary
Hillary Clinton,2016-07-08 22:15:18,Alton and Philando's deaths are the latest in a long painful litany of African Americans killed in police incidents—123 so far this year.
Hillary Clinton,2016-07-08 22:14:48,There is clear evidence that black Americans are more likely to be killed in police incidents than any other group. We have to do better.
Hillary Clinton,2016-07-08 22:13:56,There is something wrong with our country. There is too much violence...too much senseless killing too many people dead who shouldn’t be.
Hillary Clinton,2016-07-08 22:11:55,"We pray for those families and for the souls of all those we lost this week and all those preceding. May they rest in God’s peace" —Hillary
Hillary Clinton,2016-07-08 22:06:53,Watch live as Hillary addresses the AME Church Conference in Philadelphia: https://t.co/WfMAW9ebe5
Hillary Clinton,2016-07-08 13:06:02,I mourn for the officers shot while doing their sacred duty to protect peaceful protesters for their families &amp; all who serve with them. -H
Hillary Clinton,2016-07-08 02:43:12,We have a responsibility to fight for the next generation. All of us. #TBT https://t.co/p4FcuCcVmW
Hillary Clinton,2016-07-08 02:12:13,RT @mpshapiro: See new @Hillaryclinton plan to protect small biz from being stiffed by abusive companies like @realDonaldTrump's: https://t…
Hillary Clinton,2016-07-07 23:42:03,Too many African American families are mourning. Too many young black men and women have been taken from us. https://t.co/arkjOeLu7G
Hillary Clinton,2016-07-07 21:23:48,“There has to be some form of punishment [for seeking abortion].” —Donald Trump March 30 2016 https://t.co/2Xd3b2cvq0
Hillary Clinton,2016-07-07 19:19:58,Alton Sterling Matters. Philando Castile Matters. Black Lives Matter. https://t.co/GmUFN9sDH6
Hillary Clinton,2016-07-07 16:36:16,Trump got ahead by cheating working people like Andrew Tesoro. Now he wants to do the same thing to our country. https://t.co/un2YiRu3A5
Hillary Clinton,2016-07-07 15:54:18,America woke up to yet another tragedy of a life cut down too soon. Black Lives Matter. #PhilandoCastile -H
Hillary Clinton,2016-07-07 12:01:32,We can't let Trump's approach to the economy anywhere near the White House. https://t.co/KYK95eht0p
Hillary Clinton,2016-07-07 02:36:07,While Trump's Atlantic City casinos posted $66 million in losses he paid himself a $5 million bonus. https://t.co/wS2RDRJSzY
Hillary Clinton,2016-07-07 01:48:10,Do you want to build a strawman? https://t.co/AoeNTJOGpo
Hillary Clinton,2016-07-07 00:40:16,"The death of Alton Sterling is a tragedy and my prayers are with his family." —Hillary https://t.co/Yky4ZxfbLN
Hillary Clinton,2016-07-07 00:18:33,Trabajemos para que ningún estudiante tenga que endeudarse para estudiar en una universidad pública de su estado. https://t.co/Bl1RpRy3Di
Hillary Clinton,2016-07-06 23:40:04,Newly discovered footage that could destroy Donald Trump’s campaign if everyone saw it: https://t.co/X9rJ0SCUXr
Hillary Clinton,2016-07-06 22:59:45,The Trump Atlantic City business method: Drive a business into the ground stiff workers and take home millions. https://t.co/VveL3MKwjU
Hillary Clinton,2016-07-06 21:43:17,Let's make sure @realDonaldTrump never has the chance to bankrupt America the way he bankrupted his businesses. https://t.co/BNSO5xAPJE
Hillary Clinton,2016-07-06 21:16:08,RT @AustinHunt: "Clinton’s proposal would make public colleges tuition-free for families making less than $125000" https://t.co/xh69q5T2Cu
Hillary Clinton,2016-07-06 20:54:34,Let's make it so that no student has to take on debt to go to a public college or university in their state. https://t.co/FW6JDIMxqu
Hillary Clinton,2016-07-06 19:51:42,Praying for a safe Eid Al-Fitr. My heart breaks for families struck by terror in Turkey Iraq Saudi Arabia and Bangladesh this Ramadan. -H
Hillary Clinton,2016-07-06 19:06:11,Who got hurt when Trump abandoned Atlantic City? ✔️Small businesses ✔️Vendors ✔️Local builders ✔️Casino workers https://t.co/ZpbJL2SRP3
Hillary Clinton,2016-07-06 17:13:04,RT @gwenrocco: .@realDonaldTrump fixed https://t.co/lrmn7TMnk7
Hillary Clinton,2016-07-06 16:52:38,"In America we don’t begrudge people being successful…but we do if they get rich by destroying other people." —Hillary
Hillary Clinton,2016-07-06 16:50:54,“No major company has filed Chapter 11 more often in the last 30 years than Trump’s casinos.” —Hillary
Hillary Clinton,2016-07-06 16:49:07,Donald Trump's business strategy:  It's not about what you can build. It's about how much you can take.
Hillary Clinton,2016-07-06 16:46:52,RT @jmpalmieri: Always his only metric for success: did I make money? No matter who gets destroyed in the process.  https://t.co/aPSgG73qlr
Hillary Clinton,2016-07-06 16:45:44,"What he did here in Atlantic City is exactly what he’ll do if he wins in November." —Hillary on @realDonaldTrump: https://t.co/d03oF9Ur0W
Hillary Clinton,2016-07-06 16:42:10,“Atlantic City was a very good cash cow for me for a long time...The money I took out of there was incredible.” —Donald Trump
Hillary Clinton,2016-07-06 16:38:46,"[@realDonaldTrump's] businesses were failing long before the rest of the town was struggling...his bad decisions hurt the whole city."
Hillary Clinton,2016-07-06 16:36:13,RT @creynoldsnc: "Isn't he supposed to be some kind of amazing businessman? What ... happened here?" @HillaryClinton https://t.co/n7uCSNeI2w
Hillary Clinton,2016-07-06 16:35:47,And the Trump Taj Mahal which Donald called the 8th Wonder of the World is bankrupt. It canceled workers' health insurance and pensions.
Hillary Clinton,2016-07-06 16:35:16,The Trump Marina Hotel Casino in Atlantic City was sold just a few years ago at a huge loss.
Hillary Clinton,2016-07-06 16:34:24,Donald Trump called the Trump Plaza Casino and Hotel "the biggest hit yet."  Now it's abandoned. https://t.co/qjhy8Xj2U8
Hillary Clinton,2016-07-06 16:32:59,What Donald Trump did in Atlantic City is nothing to brag about—it’s shameful—and every voter in America needs to know about it.
Hillary Clinton,2016-07-06 16:28:50,We can't let Trump bankrupt America like we're one of his casinos.  Watch Hillary live from Atlantic City → https://t.co/gLIOpQTKj3
Hillary Clinton,2016-07-06 16:10:15,Trump made millions while bankrupting his businesses laying off workers and stiffing contractors. Here's how: https://t.co/OZ0eTD6oiC
Hillary Clinton,2016-07-06 15:53:57,Hillary heard you: College costs are too high in America. It's time to fix it. https://t.co/HFcBczvyPH
Hillary Clinton,2016-07-06 14:52:45,RT @BernieSanders: I applaud @HillaryClinton for the very bold initiative she has just brought forth for the financing of higher education.
Hillary Clinton,2016-07-06 14:25:07,Learn more about Hillary's plan to give former students relief from student debt: https://t.co/pzGQeUv5OT https://t.co/yA6fRDivjL
Hillary Clinton,2016-07-06 12:31:36,Donald Trump's praise for brutal dictators like Saddam Hussein knows no bounds. https://t.co/5bvlO3rnI5
Hillary Clinton,2016-07-06 03:31:09,What @POTUS said. https://t.co/5ReWX7DISf
Hillary Clinton,2016-07-06 00:18:36,"Quiero que tú ayudes a elegirla nuestra próxima Presidenta de los Estados Unidos”—Obama. https://t.co/afIzmJR7Jp
Hillary Clinton,2016-07-05 23:29:21,"I'm here today because I believe in Hillary Clinton." —@POTUS at his first campaign stop of 2016 https://t.co/Q3V0b4hLLQ
Hillary Clinton,2016-07-05 22:22:00,Fired up. Ready to go. https://t.co/DKgJbGCTNE
Hillary Clinton,2016-07-05 20:44:24,Follow along as @POTUS takes over Hillary's Instagram account on the trail in Charlotte: https://t.co/N09gfgmFmN https://t.co/CWgmdbce11
Hillary Clinton,2016-07-05 20:30:28,Thanks Obama. https://t.co/qL1JqkJHpX
Hillary Clinton,2016-07-05 20:28:33,"The fact is Hillary is steady. Hillary is true. … That’s how real change and real progress happen.” —@POTUS
Hillary Clinton,2016-07-05 20:25:01,"Don’t boo vote! Booing doesn’t help. You need to vote.” —@POTUS on Donald Trump’s dangerous policies
Hillary Clinton,2016-07-05 20:17:12,"She will be a stateswoman who makes us proud around the world. ... She knows what it takes to be Commander-in-Chief." —@POTUS on Hillary
Hillary Clinton,2016-07-05 20:09:56,"If your concern is who's going to look out for working families...the other side's got nothing to offer you." —@POTUS
Hillary Clinton,2016-07-05 20:02:31,"There has never been any man or woman more qualified for this office than Hillary Clinton. That's the truth." —@POTUS
Hillary Clinton,2016-07-05 20:01:29,"I saw how you can count on her. How she won't back down. How she won't quit." —@POTUS on Hillary
Hillary Clinton,2016-07-05 20:00:29,"I saw how she treated everybody with respect...that's how you judge somebody. How they treat others when the cameras are off." —@POTUS
Hillary Clinton,2016-07-05 19:57:57,"Let me tell you my faith in Hillary Clinton has always been rewarded." —@POTUS
Hillary Clinton,2016-07-05 19:54:22,"I saw the passion that she feels for anybody who's experienced injustice. ... It was personal to her." —@POTUS on Hillary
Hillary Clinton,2016-07-05 19:52:41,"I'm here today because I believe in Hillary Clinton. I want you to help elect her as the next President of the United States." —@POTUS
Hillary Clinton,2016-07-05 19:50:49,“I don’t know about you but we’re fired up and ready to go!” —Hillary https://t.co/op0E8Xiw3Z
Hillary Clinton,2016-07-05 19:47:41,"In America we don’t tear each other down we lift each other up.  We build bridges not walls." —Hillary
Hillary Clinton,2016-07-05 19:46:32,"The world hangs on every word a president says and Donald Trump is...temperamentally unfit to be our Commander-in-Chief." —Hillary
Hillary Clinton,2016-07-05 19:45:39,"He’s a statesman—leading not just our country but the entire world. This is a president who knows how to keep us safe and strong." —Hillary
Hillary Clinton,2016-07-05 19:44:42,"When I look at @POTUS I see someone who—in spite of obstruction he’s faced—still reaches for common ground and common purpose." —Hillary
Hillary Clinton,2016-07-05 19:43:12,Our families and workplaces have changed in the 21st century. It's time for our policies—from paid leave to equal pay—to be updated too.
Hillary Clinton,2016-07-05 19:42:03,It’s wrong that some millionaires can pay a lower tax rate than their secretaries and we’re going to stop it.
Hillary Clinton,2016-07-05 19:41:13,We’re going to crack down on companies that ship jobs and profits overseas and reward the ones that share profits with employees instead.
Hillary Clinton,2016-07-05 19:39:52,"We’re going to make college debt-free for all...and help millions of people struggling with existing student debt." —Hillary
Hillary Clinton,2016-07-05 19:38:18,"Under @POTUS and @JoeBiden we’ve had 75 straight months of job growth. I want us to see 75 more." —Hillary
Hillary Clinton,2016-07-05 19:37:01,"President Obama’s job was to save us from a second Great Depression—and that’s exactly what he did.” —Hillary
Hillary Clinton,2016-07-05 19:35:39,"It means so much to have @POTUS’s support in this campaign. He knows a thing or two about winning elections." —Hillary
Hillary Clinton,2016-07-05 19:35:08,"Someone who has never forgotten where he came from. And Donald if you’re out there tweeting: It’s Hawaii." —Hillary on @POTUS
Hillary Clinton,2016-07-05 19:28:32,Live from Charlotte: @POTUS hits the trail with Hillary for the first time in this campaign. Watch: https://t.co/1IJMGhsqEc
Hillary Clinton,2016-07-05 19:28:10,RT @HillaryforNC: It's already a full house to hear from @HillaryClinton and @POTUS this afternoon in Charlotte #FirstInPOTUS https://t.co/…
Hillary Clinton,2016-07-05 18:02:15,Q: "Will you condemn David Duke and say that you don't want...white supremacists' [votes]?"  Trump: "I don't know." https://t.co/PD8bNwMsUK
Hillary Clinton,2016-07-05 17:21:28,In a new interview @POTUS talks about why Hillary has everything it takes to be president. https://t.co/MRwg5h0LMq
Hillary Clinton,2016-07-04 22:35:46,“Si el lugar donde estás no tiene espacio para tu voz no tengas miedo de crear tu propio espacio”— Hillary en #TheToast.
Hillary Clinton,2016-07-04 18:44:30,Happy Fourth of July! Today let's celebrate the best of America—our freedom diversity and the values we share. -H https://t.co/C6Mdt4iVg5
Hillary Clinton,2016-07-04 18:11:25,"To be great we can't be small. We have to be as big as the values that define America." —Hillary https://t.co/RPCgLUrBTs
Hillary Clinton,2016-07-04 14:56:31,Here's to 240 years of progress. https://t.co/rxZa7Niodt
Hillary Clinton,2016-07-04 02:40:09,Middle-class Americans thought Trump Institute would help them. In reality it was yet another giant scam. https://t.co/zYAJ0hiq0v
Hillary Clinton,2016-07-04 01:00:49,"You have made me a better person and helped me believe I can do anything." https://t.co/Iuk9Tx2hQm
Hillary Clinton,2016-07-03 23:10:33,A message from @realDonaldTrump on America. https://t.co/Fq27JEgHLf
Hillary Clinton,2016-07-03 21:55:20,Looking forward to hitting the campaign trail together @POTUS. https://t.co/DzKgMFgdmP
Hillary Clinton,2016-07-03 20:28:55,Today's attack in Baghdad is another horrific example of ISIS's savagery. We will defeat them. My prayers are with the victims' families. -H
Hillary Clinton,2016-07-03 19:05:44,Every American should have the opportunity to live up to their God-given potential. https://t.co/GR4c76ouEn
Hillary Clinton,2016-07-03 01:47:10,"We join all those around the world in mourning his loss" —Hillary and @BillClinton on the passing of Elie Wiesel https://t.co/HNVH0LlWpr
Hillary Clinton,2016-07-03 00:08:35,We're not going to turn back the clock on progress. https://t.co/U3IZJ2lmEW
Hillary Clinton,2016-07-02 21:04:31,Just like he shouldn’t have his finger on the nuclear button Trump shouldn’t have his hands on our economy. https://t.co/REhieod2uo
Hillary Clinton,2016-07-02 19:14:56,Born July 2 1951 trans activist Sylvia Rivera was an early LGBT leader whose work paved the way for progress. https://t.co/TFcpBVdr9q
Hillary Clinton,2016-07-02 16:49:41,Let's make America a world leader in manufacturing again. https://t.co/PQzTY6ziRW https://t.co/NimTAUfa1T
Hillary Clinton,2016-07-02 14:03:51,The company you keep says a lot about you (maybe no one ever told Donald Trump). https://t.co/PpgSed6aZJ
Hillary Clinton,2016-07-02 01:00:30,Praying for the safety of the hostages in Bangladesh. To the terrorists: We will never succumb to fear and hate. -H
Hillary Clinton,2016-07-01 21:20:26,La evidencia muestra que Trump es un pésimo empresario ¿por qué debemos creer él sabrá manejar la economía del país? https://t.co/GCO9ICi1hj
Hillary Clinton,2016-07-01 19:03:23,You could give a speech to nominate the first woman president at @DemConvention. Enter now for your chance to win. https://t.co/GGpri1wC4M
Hillary Clinton,2016-07-01 17:06:38,"If the space you’re in doesn’t have room for your voice don’t be afraid to carve out a space of your own." —Hillary https://t.co/VQQMyYHyNm
Hillary Clinton,2016-07-01 16:08:29,Trump Institute taught Donald Trump's real business strategy: cheating innocent Americans out of hard-earned money. https://t.co/AuWq0XJ8Zc
Hillary Clinton,2016-07-01 15:00:22,Trump says people should have pride in "Made in the USA" products but where does he make his?  (Hint: not here.) https://t.co/vtVLwZAAUM
Hillary Clinton,2016-07-01 14:22:22,RT @RanaForoohar: Hillary's plan to connect debt relief to entrepreneurship is smart https://t.co/WjFV8Tn6tj #makersandtakers start-up rate…
Hillary Clinton,2016-07-01 02:56:01,Our economy is always stronger with a Democrat in the White House. https://t.co/iCi66Pb1Ft #TBT https://t.co/gbFb3LPq2X
Hillary Clinton,2016-07-01 01:51:13,Show Hillary she can count on you to stand up to Donald Trump. Chip in now: https://t.co/8ddWLJF5Cm https://t.co/R7lKLDLKI3
Hillary Clinton,2016-07-01 01:08:32,RT @AmandaRenteria: No presidential candidate has spent as long fighting for the rights of new Americans as Hillary Clinton.  https://t.co/…
Hillary Clinton,2016-06-30 23:17:02,RT @Jorge_Silva: As a Mexican-American I truly fear the consequences of his anti-Mexican rhetoric. This is not funny.  https://t.co/tjAM9V…
Hillary Clinton,2016-06-30 21:47:54,Chip in now if you agree with Hillary and @ElizabethForMA: https://t.co/NzXQxeXSLu https://t.co/SYdNt02pg9
Hillary Clinton,2016-06-30 20:47:18,RT @HillaryforPA: BREAKING: @VP to join @HillaryClinton on the campaign trail in Scranton PA on July 8. RSVP here: https://t.co/PaWaQ6wtOE
Hillary Clinton,2016-06-30 20:23:47,RT @mayaharris_: Applaud Senate Dems for their strong proposal to help families fleeing violence and persecution in Central America. https:…
Hillary Clinton,2016-06-30 19:52:10,RT @HRC: WATCH: 49 celebrities pay tribute to the Orlando victims in new Ryan Murphy produced video with @HRC #StoptheHate https://t.co/HBr…
Hillary Clinton,2016-06-30 18:10:40,RT @rosenbergerlm: Heartbroken by the heinous terrorist murder of 13-year-old Hallel Ariel. No child should be in danger in her home. https…
Hillary Clinton,2016-06-30 17:06:26,Pride Month is coming to a close but our march toward equality continues. Onward. https://t.co/jRDGnXhuuC
Hillary Clinton,2016-06-30 15:53:48,If Republicans actually wanted to protect women's health they'd support Planned Parenthood—not attack it. https://t.co/Av0vFKpHH7
Hillary Clinton,2016-06-30 12:56:52,Scenes from New York City Pride with Team Hillary. https://t.co/nYWRrJiU40
Hillary Clinton,2016-06-30 02:29:21,Lucharé junto al pueblo de PR para poner la economía de la Isla de vuelta en un camino de estabilidad y prosperidad.
Hillary Clinton,2016-06-30 02:24:19,"I will fight with the people of Puerto Rico to put the island’s economy back on a stable and prosperous path." https://t.co/x7bnMc8VoA
Hillary Clinton,2016-06-30 01:14:57,We're not going back @realDonaldTrump. https://t.co/ogoALlSV8M
Hillary Clinton,2016-06-30 00:29:03,“Donald Trump has a…chance of becoming president." https://t.co/eFTYunVudu https://t.co/NT986FC4OF
Hillary Clinton,2016-06-29 23:03:52,RT @HFA: We're hiring organizers across the country to bring home a win in November. Get more information and apply now: https://t.co/QMdOo…
Hillary Clinton,2016-06-29 22:28:13,RT @HFA: Hillary talks early childhood education with a teacher's son:  "Thank your mother for me would you?" https://t.co/exsmj1rtAU
Hillary Clinton,2016-06-29 21:23:46,We should deploy 5G internet to make sure we have the fastest online connections possible. https://t.co/6CJVBl9j7e
Hillary Clinton,2016-06-29 20:44:28,RT @johnpodesta: Bringing on 50000 new computer science teachers isn't just good for our kids it's good for our economy: https://t.co/gP5…
Hillary Clinton,2016-06-29 20:17:19,Cool ties @realDonaldTrump. https://t.co/wKmKyEzjTh
Hillary Clinton,2016-06-29 19:27:50,They were made in places like:  Mexico China Vietnam Honduras Hong Kong Taiwan South Korea Singapore Bangladesh Oman https://t.co/eeEzySq9gl
Hillary Clinton,2016-06-29 18:32:49,From Iowa to California the primary's taken us to nearly every state in the country. https://t.co/NjgDvedzYm
Hillary Clinton,2016-06-29 17:42:09,We have an obligation to protect an open internet and defend net neutrality: https://t.co/6CJVBl9j7e
Hillary Clinton,2016-06-29 17:05:09,RT @HillaryforNH: Today’s vote to restore Planned Parenthood funds is a victory. Well done @Maggie_Hassan &amp; the Executive Council for doing…
Hillary Clinton,2016-06-29 16:40:04,In today's vote on Planned Parenthood the NH Executive Council can choose families or a political agenda. Watching which side they pick. -H
Hillary Clinton,2016-06-29 16:03:43,Two words: free WiFi.  In train stations airports and other public spaces. https://t.co/6CJVBl9j7e
Hillary Clinton,2016-06-29 15:33:00,RT @HillaryforNC: Hillary and @POTUS are making their first stop together in Charlotte. Text NC to 47246 for more info on their trip! https…
Hillary Clinton,2016-06-29 14:34:47,RT @TheBriefing2016: Hillary visited 112 countries as secretary of state. Trump had products made in at least 10 as a businessman. https://…
